id_hospital,nome_hospital,estado,cidade,tipo_unidade,qtd_leitos,ocupacao_perc,pacientes_em_espera,qtd_medicos,qtd_enfermeiros,qtd_atendimentos_mes,tempo_medio_espera_min,gastos_mensais_R$,repasses_sus_R$,taxa_mortalidade_%,tipo_gestao,indice_satisfacao,data
9d1986ea,Hospital Vida 787,RJ,Belém,Posto de Saúde,266,34.3,88,45,35,3925,53.42,752400.51,20396.07,5.54,Municipal,1.5,11/07/2024
4701b820,Hospital Esperança 616,RJ,Teresina,Unidade Mista,266,80.5,38,62,6,7088,73.09,943131.58,605076.53,2.68,Municipal,1.6,27/02/2025
b03a7b36,Hospital Esperança 125,RJ,Brasília,Hospital Especializado,356,63.5,32,73,120,6946,175.73,239252.03,139948.48,6.73,Municipal,1.6,18/05/2024
dbb50031,Hospital Bem Estar 851,RJ,Cuiabá,Hospital Geral,365,80.6,142,51,49,7938,63.44,466526.29,435198.94,8.18,Federal,4.8,11/12/2024
3669d13c,Hospital Saúde 446,RJ,Campo Grande,UPA,149,43.0,126,91,112,4496,13.37,65640.45,511840.35,13.76,Federal,1.1,09/01/2025
241db418,Hospital Vida 744,RJ,São Paulo,Posto de Saúde,316,88.8,81,63,9,3444,116.14,538651.81,733187.35,13.89,Federal,4.6,11/03/2025
d7c46917,Hospital Saúde 733,RJ,Salvador,Unidade Mista,443,23.8,20,27,11,332,166.49,767660.23,750456.97,9.04,Federal,3.3,24/06/2024
3ee2b53d,Hospital Esperança 581,RJ,Florianópolis,Hospital Especializado,392,63.0,4,39,58,670,146.01,242271.5,604660.17,3.29,Federal,4.4,16/08/2024
2cf2a50a,Hospital Vida 914,RJ,Salvador,Hospital Geral,17,93.7,67,5,95,5702,28.72,510639.47,174579.24,12.15,Estadual,4.3,01/09/2024
7f896b4c,Hospital Esperança 655,RJ,Macapá,UPA,377,91.5,73,90,87,658,115.26,58057.61,799796.7,11.47,Estadual,1.4,11/01/2025
e59c3f32,Hospital Bem Estar 889,RJ,Belém,Posto de Saúde,25,75.1,126,85,91,5500,159.56,115166.75,888276.91,13.11,Estadual,4.3,29/09/2024
cfc7a426,Hospital Bem Estar 121,RJ,João Pessoa,Unidade Mista,187,50.7,35,8,50,8592,29.96,148577.54,73418.46,4.97,Estadual,4.9,23/10/2024
09d0fef8,Hospital Esperança 18,RJ,Rio Branco,Hospital Especializado,90,86.5,88,91,79,5050,51.31,150789.9,821879.6,2.65,Estadual,1.1,09/02/2025
9b53656b,Hospital Bem Estar 669,RJ,Manaus,Hospital Geral,370,60.2,136,88,137,7947,83.33,275295.75,397487.8,9.05,Municipal,3.7,21/12/2024
6cb11785,Hospital Saúde 24,RJ,Maceió,UPA,339,74.6,57,85,9,4016,151.48,551674.99,856613.87,1.06,Municipal,2.1,08/12/2024
8cb3c312,Hospital Bem Estar 323,RJ,São Luís,Posto de Saúde,137,52.5,111,28,78,8854,158.87,289790.48,410536.35,7.52,Municipal,3.2,23/03/2025
444f2051,Hospital Bem Estar 397,RJ,Campo Grande,Unidade Mista,177,62.4,86,93,26,3892,42.1,473059.13,767425.96,1.62,Municipal,4.1,03/01/2025
7a23d2e7,Hospital Esperança 630,RJ,Maceió,Hospital Especializado,18,40.5,60,81,10,4651,62.55,56397.24,508831.92,8.35,Municipal,2.5,28/06/2024
350f2d5c,Hospital Esperança 622,RJ,Curitiba,Hospital Geral,18,29.4,81,34,19,8164,82.46,342721.34,266722.29,11.07,Federal,1.1,14/06/2024
685464aa,Hospital Vida 678,RJ,Rio de Janeiro,UPA,356,93.7,0,90,38,5486,49.99,548944.96,777976.7,12.81,Federal,5.0,11/05/2024
51718b1f,Hospital Esperança 80,RJ,São Luís,Posto de Saúde,393,87.7,108,9,131,468,104.66,463129.21,691467.56,10.54,Federal,4.8,01/07/2024
da0f4aa9,Hospital Esperança 902,RJ,Salvador,Unidade Mista,58,72.1,61,88,41,1186,155.34,728639.3,319390.8,14.52,Federal,1.1,16/09/2024
5902ad16,Hospital Vida 784,RJ,Boa Vista,Hospital Especializado,458,99.4,86,60,66,8836,81.97,484263.59,857115.97,6.91,Federal,3.2,22/01/2025
ff92511b,Hospital Bem Estar 1,RJ,Curitiba,Hospital Geral,448,50.2,33,49,86,5840,176.92,606262.88,379907.69,14.55,Estadual,4.5,17/10/2024
9584ebc1,Hospital Saúde 720,RJ,Macapá,UPA,284,82.5,5,71,117,2994,18.68,121098.88,657239.31,1.55,Estadual,3.9,14/05/2024
f1d4c505,Hospital Esperança 363,RJ,Recife,Posto de Saúde,246,60.2,125,91,86,3307,11.34,172699.52,85800.35,8.89,Estadual,4.9,04/04/2025
9176db4c,Hospital Vida 878,RJ,Manaus,Unidade Mista,67,47.3,148,66,29,7300,101.4,625767.61,493583.96,9.82,Estadual,2.4,20/04/2024
3c12a6cf,Hospital Vida 416,RJ,João Pessoa,Hospital Especializado,348,28.3,148,65,16,9230,113.75,600235.51,458049.89,14.73,Estadual,2.9,13/05/2024
4a880437,Hospital Bem Estar 258,RJ,Belo Horizonte,Hospital Geral,224,78.3,44,88,28,4114,122.65,221588.02,703709.42,4.35,Municipal,4.8,23/04/2024
ac789941,Hospital Vida 314,RJ,João Pessoa,UPA,368,28.3,18,42,133,4558,108.02,126285.23,618357.26,10.39,Municipal,1.2,17/04/2024
b8cd43e0,Hospital Vida 492,RJ,Manaus,Posto de Saúde,25,91.7,140,88,8,7741,118.03,456078.96,721075.75,3.03,Municipal,1.1,17/11/2024
a72325cb,Hospital Bem Estar 82,RJ,Rio de Janeiro,Unidade Mista,254,77.1,91,66,126,9711,174.41,256967.34,354389.19,11.48,Municipal,3.9,31/07/2024
59ecb661,Hospital Saúde 515,RJ,Porto Velho,Hospital Especializado,396,62.9,109,51,110,4196,89.98,514072.92,473612.03,6.63,Municipal,4.8,14/01/2025
38a3e022,Hospital Esperança 951,RJ,Recife,Hospital Geral,373,53.9,111,41,52,3469,57.55,352296.93,289529.67,4.87,Federal,1.5,04/08/2024
24d42d7f,Hospital Vida 908,RJ,Vitória,UPA,157,69.0,81,65,116,8769,122.85,795298.18,657637.18,11.87,Federal,3.7,12/08/2024
12716c11,Hospital Saúde 209,RJ,João Pessoa,Posto de Saúde,190,83.0,144,76,54,1168,108.4,658129.41,47736.99,4.01,Federal,3.1,21/08/2024
e48deaba,Hospital Bem Estar 898,RJ,Aracaju,Unidade Mista,401,72.4,35,68,91,1234,151.72,318174.47,747384.56,6.75,Federal,1.7,03/08/2024
2314502c,Hospital Vida 458,RJ,Porto Velho,Hospital Especializado,344,83.2,20,64,118,7502,95.42,199304.34,661874.35,1.46,Federal,3.6,22/11/2024
01175528,Hospital Bem Estar 263,RJ,Macapá,Hospital Geral,374,85.8,91,34,85,526,137.63,197122.12,689292.3,2.93,Estadual,2.9,03/12/2024
698590f8,Hospital Saúde 80,RJ,Macapá,UPA,297,31.2,101,10,94,3860,16.76,898191.44,790338.03,10.9,Estadual,3.0,05/07/2024
a4099796,Hospital Bem Estar 830,RJ,Florianópolis,Posto de Saúde,464,28.4,95,65,67,2278,141.36,280647.89,94125.99,10.27,Estadual,1.2,19/11/2024
fb11f74d,Hospital Saúde 138,RJ,Macapá,Unidade Mista,461,74.5,150,74,61,511,140.1,673148.58,56021.14,0.58,Estadual,1.1,02/04/2025
920bd848,Hospital Vida 163,RJ,Curitiba,Hospital Especializado,200,63.5,148,76,28,739,113.02,191959.37,231245.92,7.09,Estadual,3.7,17/07/2024
48d9d13c,Hospital Saúde 546,RJ,Rio Branco,Hospital Geral,423,53.3,79,80,15,8457,178.58,929417.43,607739.01,12.79,Municipal,3.4,01/05/2024
128f25df,Hospital Vida 764,RJ,Goiânia,UPA,281,86.6,94,89,81,2518,76.18,874371.91,250319.42,5.97,Municipal,2.6,01/09/2024
ae88c626,Hospital Saúde 576,RJ,Florianópolis,Posto de Saúde,453,48.4,0,62,91,6228,52.36,650736.45,360172.28,7.07,Municipal,3.5,26/09/2024
b4d99a39,Hospital Saúde 755,RJ,Belém,Unidade Mista,392,22.4,16,32,60,7236,56.08,762747.01,577589.28,4.03,Municipal,4.7,15/01/2025
f36c96f9,Hospital Esperança 262,RJ,Cuiabá,Hospital Especializado,361,69.3,76,5,76,6281,153.49,537700.3,779389.47,2.0,Municipal,2.4,19/07/2024
bfddcacb,Hospital Vida 84,RJ,São Luís,Hospital Geral,282,33.0,147,60,9,5890,85.52,716315.71,594438.37,4.45,Federal,4.4,08/07/2024
edd7e938,Hospital Vida 442,RJ,Florianópolis,UPA,64,40.9,81,32,38,2825,142.31,881821.49,653686.88,14.25,Federal,3.7,13/04/2025
23e57bc2,Hospital Vida 580,RJ,Aracaju,Posto de Saúde,409,35.1,3,92,144,7916,36.63,62338.13,151440.94,7.43,Federal,2.3,24/03/2025
310b397e,Hospital Saúde 696,RJ,Teresina,Unidade Mista,254,70.1,61,5,53,1118,133.49,862620.21,883941.65,8.49,Federal,3.9,01/06/2024
329b41a1,Hospital Saúde 611,RJ,Belo Horizonte,Hospital Especializado,315,99.9,61,86,35,3860,52.0,779418.03,199306.2,3.1,Federal,4.2,13/04/2024
90f76438,Hospital Bem Estar 573,RJ,Palmas,Hospital Geral,204,22.2,96,90,9,999,143.57,755900.49,597605.62,13.62,Estadual,4.8,23/08/2024
7f018c59,Hospital Bem Estar 740,RJ,Campo Grande,UPA,77,28.7,142,44,121,8991,83.28,601753.31,706513.14,10.69,Estadual,3.3,16/08/2024
46fea60e,Hospital Saúde 458,RJ,São Paulo,Posto de Saúde,78,50.3,114,81,27,4235,69.74,962742.85,141346.41,4.03,Estadual,4.0,31/05/2024
65d312f7,Hospital Vida 625,RJ,Teresina,Unidade Mista,244,43.4,112,38,67,6269,87.25,667362.2,78168.82,14.04,Estadual,2.6,17/12/2024
a27d337e,Hospital Esperança 873,RJ,Boa Vista,Hospital Especializado,421,55.9,8,28,10,303,98.87,273122.99,485471.5,7.53,Estadual,2.9,29/01/2025
5ef7fd5d,Hospital Vida 72,RJ,Brasília,Hospital Geral,374,95.1,23,84,51,2486,170.12,742141.7,607228.51,0.35,Municipal,2.5,12/10/2024
c737e936,Hospital Bem Estar 281,RJ,Cuiabá,UPA,63,62.5,127,73,19,5924,109.15,883087.09,76218.22,13.51,Municipal,2.2,05/01/2025
87f86e8a,Hospital Vida 558,RJ,Curitiba,Posto de Saúde,312,78.3,15,57,39,2825,53.54,459126.06,112231.23,5.33,Municipal,4.0,12/03/2025
402da862,Hospital Saúde 153,RJ,Teresina,Unidade Mista,281,98.8,134,44,82,6661,129.32,376722.36,897636.36,3.03,Municipal,2.5,08/01/2025
547e2107,Hospital Vida 986,RJ,Salvador,Hospital Especializado,387,56.1,24,26,31,1593,19.78,739882.5,228884.67,10.68,Municipal,3.8,15/11/2024
d35fa9bc,Hospital Saúde 754,RJ,Maceió,Hospital Geral,319,48.3,109,93,40,8294,68.92,631989.4,733806.8,6.99,Federal,4.3,07/12/2024
b8d2776e,Hospital Saúde 165,RJ,Cuiabá,UPA,488,65.3,44,94,127,2781,121.45,362037.02,77577.38,1.09,Federal,1.3,31/10/2024
f56a6d04,Hospital Esperança 604,RJ,Rio de Janeiro,Posto de Saúde,71,74.4,73,10,130,4994,59.04,375033.92,88204.02,11.63,Federal,1.7,04/04/2025
7bdbc7d2,Hospital Bem Estar 642,RJ,Goiânia,Unidade Mista,320,81.9,36,38,113,7054,19.49,127055.17,352130.72,5.63,Federal,1.8,15/11/2024
5485f0fd,Hospital Vida 861,RJ,Belo Horizonte,Hospital Especializado,427,49.7,126,87,7,1710,132.77,358449.34,850441.08,7.74,Federal,4.4,17/09/2024
18927f71,Hospital Bem Estar 219,RJ,São Paulo,Hospital Geral,308,71.0,143,100,100,5497,110.3,457837.44,663929.68,5.2,Estadual,1.2,22/12/2024
fba43258,Hospital Esperança 889,RJ,Natal,UPA,266,60.4,16,71,127,5664,141.42,759318.28,252360.09,13.27,Estadual,1.1,31/08/2024
7850d547,Hospital Bem Estar 649,RJ,Campo Grande,Posto de Saúde,47,28.2,84,96,15,5892,62.56,542230.72,233451.45,4.67,Estadual,3.6,06/02/2025
c8860cfa,Hospital Bem Estar 719,RJ,Belo Horizonte,Unidade Mista,432,47.2,62,45,87,2386,120.31,791371.27,51977.45,9.75,Estadual,3.6,24/10/2024
af444c0e,Hospital Bem Estar 819,RJ,Florianópolis,Hospital Especializado,11,59.8,84,35,148,6357,116.36,110578.57,475550.66,4.23,Estadual,3.3,12/03/2025
27de116a,Hospital Vida 123,RJ,Salvador,Hospital Geral,151,53.2,51,81,5,828,81.8,818337.05,203916.04,12.92,Municipal,3.3,29/12/2024
08734e96,Hospital Bem Estar 98,RJ,João Pessoa,UPA,273,28.9,147,23,70,3333,122.03,278824.07,485529.05,7.49,Municipal,3.6,31/10/2024
f6c57028,Hospital Bem Estar 571,RJ,Boa Vista,Posto de Saúde,462,72.0,102,15,77,5015,156.22,68133.38,899691.56,1.71,Municipal,4.2,11/04/2025
c42f8e31,Hospital Vida 578,RJ,Rio de Janeiro,Unidade Mista,73,50.7,125,100,44,6336,167.72,655067.26,332836.65,0.28,Municipal,2.1,29/11/2024
849f9674,Hospital Esperança 736,RJ,Aracaju,Hospital Especializado,348,84.7,42,86,88,9811,161.69,707070.07,860793.42,14.53,Municipal,1.1,10/11/2024
80b54fe4,Hospital Vida 134,RJ,Boa Vista,Hospital Geral,41,51.6,68,53,5,5658,87.41,455498.43,506746.43,0.2,Federal,2.4,03/04/2025
309425be,Hospital Bem Estar 326,RJ,Porto Alegre,UPA,478,73.2,121,57,78,3511,22.13,911678.7,751503.9,4.77,Federal,1.0,14/01/2025
98ae060f,Hospital Bem Estar 945,RJ,Boa Vista,Posto de Saúde,300,72.8,145,13,28,9117,141.27,930338.36,212147.16,6.22,Federal,3.5,18/12/2024
7fe1ad74,Hospital Esperança 38,RJ,São Paulo,Unidade Mista,248,72.7,19,49,120,392,44.47,957393.72,594624.52,5.98,Federal,4.2,24/10/2024
c95c1962,Hospital Saúde 764,RJ,Belo Horizonte,Hospital Especializado,225,58.8,97,45,34,1220,159.35,190439.38,698077.66,4.16,Federal,3.0,09/11/2024
893d41d7,Hospital Saúde 805,RJ,Natal,Hospital Geral,126,94.3,139,88,84,2185,142.88,459953.14,714065.93,6.03,Estadual,2.0,13/06/2024
6c37cbb2,Hospital Bem Estar 174,RJ,Belo Horizonte,UPA,242,43.7,141,52,124,8555,128.82,815940.14,43278.62,12.94,Estadual,4.8,28/10/2024
f127cdfa,Hospital Bem Estar 474,RJ,Boa Vista,Posto de Saúde,332,55.5,85,5,128,3915,48.01,315179.73,722683.12,11.31,Estadual,3.1,13/06/2024
8c613ae0,Hospital Vida 406,RJ,Boa Vista,Unidade Mista,296,49.4,13,64,38,6486,34.9,648208.6,860006.24,10.15,Estadual,2.1,10/10/2024
ef5d13ef,Hospital Esperança 788,RJ,Natal,Hospital Especializado,473,26.7,117,100,15,3676,105.22,50956.32,578627.33,9.56,Estadual,1.8,29/11/2024
b355a5a4,Hospital Esperança 603,RJ,Palmas,Hospital Geral,248,50.3,131,83,35,7307,37.36,165919.91,883700.94,3.08,Municipal,2.2,01/12/2024
3fe3a4e9,Hospital Esperança 391,RJ,Aracaju,UPA,371,35.0,69,41,62,7231,113.07,603307.11,191779.63,8.29,Municipal,1.8,12/12/2024
7a142a69,Hospital Vida 486,RJ,Curitiba,Posto de Saúde,57,59.4,101,48,96,8266,141.14,965966.72,874294.59,6.12,Municipal,4.7,10/07/2024
f8bedf73,Hospital Saúde 114,RJ,João Pessoa,Unidade Mista,34,80.1,100,36,78,1829,146.62,313822.15,220814.43,13.44,Municipal,3.4,10/02/2025
f23b9b2e,Hospital Bem Estar 124,RJ,Goiânia,Hospital Especializado,32,83.2,69,37,54,5815,125.02,550742.83,862454.87,14.12,Municipal,4.5,13/03/2025
62a730ec,Hospital Bem Estar 866,RJ,Curitiba,Hospital Geral,262,96.1,75,99,136,1036,71.72,988156.36,831326.81,12.84,Federal,2.6,22/09/2024
437340f3,Hospital Saúde 49,RJ,São Paulo,UPA,482,43.8,55,93,73,8841,166.06,191451.3,583657.99,2.92,Federal,3.9,11/01/2025
dd44cc43,Hospital Esperança 748,RJ,Belém,Posto de Saúde,206,51.4,121,6,50,544,103.54,359113.14,673489.18,12.55,Federal,3.5,15/04/2024
daaba2b7,Hospital Vida 596,RJ,Rio Branco,Unidade Mista,463,50.1,137,76,26,6873,128.54,920726.93,392145.71,12.28,Federal,1.3,16/01/2025
72a8e152,Hospital Esperança 964,RJ,Porto Alegre,Hospital Especializado,308,99.7,125,13,20,2519,28.16,499068.39,288481.26,10.38,Federal,2.3,22/12/2024
75da4e66,Hospital Vida 255,RJ,Belo Horizonte,Hospital Geral,417,42.5,31,39,6,3447,11.17,767022.71,741188.2,11.57,Estadual,1.4,11/10/2024
ef6aecf2,Hospital Bem Estar 582,RJ,Fortaleza,UPA,15,94.3,81,79,91,8973,15.95,936601.74,380137.29,2.06,Estadual,1.7,11/11/2024
23d6a99b,Hospital Esperança 703,RJ,Aracaju,Posto de Saúde,11,82.1,127,7,118,3046,150.43,930393.46,742712.71,3.43,Estadual,3.7,08/05/2024
8831bffa,Hospital Saúde 877,RJ,Natal,Unidade Mista,57,77.2,118,35,102,6984,92.72,835333.93,659084.64,2.4,Estadual,4.0,09/01/2025
06d592e5,Hospital Saúde 984,RJ,Teresina,Hospital Especializado,74,29.7,100,42,123,3200,147.11,601592.63,69587.9,14.42,Estadual,4.2,12/03/2025
150218cd,Hospital Bem Estar 557,RJ,João Pessoa,Hospital Geral,45,50.1,38,8,34,6028,20.92,527707.77,676546.57,9.22,Municipal,3.4,15/02/2025
588caba0,Hospital Bem Estar 875,RJ,São Paulo,UPA,63,78.6,99,24,81,1471,51.95,573534.47,299411.36,14.88,Municipal,4.6,21/01/2025
d5e1bab9,Hospital Saúde 824,RJ,Florianópolis,Posto de Saúde,255,61.1,101,43,92,9292,34.84,537751.99,454380.98,13.43,Municipal,1.1,23/04/2024
11be14db,Hospital Vida 974,RJ,Rio Branco,Unidade Mista,318,84.4,146,85,80,3455,82.1,904223.54,136334.47,7.4,Municipal,3.0,16/09/2024
29701d43,Hospital Esperança 646,RJ,Teresina,Hospital Especializado,482,86.2,53,19,46,3164,34.84,214022.93,36098.98,13.97,Municipal,1.8,09/05/2024
a212fd5b,Hospital Esperança 979,RJ,Rio de Janeiro,Hospital Geral,231,26.5,135,100,27,679,168.99,853388.66,418314.25,5.57,Federal,2.6,18/01/2025
0bb73e07,Hospital Saúde 177,RJ,São Luís,UPA,452,93.2,144,7,124,3197,50.05,668487.98,682384.17,9.7,Federal,4.2,01/06/2024
43d1467c,Hospital Saúde 47,RJ,São Paulo,Posto de Saúde,165,93.0,23,14,31,2381,15.62,330730.92,833128.85,3.41,Federal,4.3,27/08/2024
aa616ba7,Hospital Saúde 802,RJ,Rio de Janeiro,Unidade Mista,359,69.5,144,91,130,3280,99.29,970403.79,660845.17,4.77,Federal,1.9,18/07/2024
b13fb63b,Hospital Vida 879,RJ,Boa Vista,Hospital Especializado,322,41.2,39,93,117,5823,40.98,910803.78,306864.61,10.3,Federal,3.0,05/02/2025
6244d37c,Hospital Esperança 16,RJ,Boa Vista,Hospital Geral,455,96.3,72,67,93,7383,150.03,142726.11,390707.6,2.53,Estadual,4.3,19/08/2024
a76f09cb,Hospital Vida 865,RJ,Salvador,UPA,240,32.7,107,84,73,8950,16.24,681071.53,100438.34,0.93,Estadual,4.6,24/07/2024
b260d417,Hospital Saúde 355,RJ,Belo Horizonte,Posto de Saúde,418,29.9,114,29,112,3111,127.09,758777.47,188148.96,9.38,Estadual,1.9,30/10/2024
02dcfd2b,Hospital Esperança 783,RJ,Vitória,Unidade Mista,29,38.9,120,55,133,6576,167.3,863007.06,44449.51,1.99,Estadual,1.6,06/01/2025
0ba0d0d9,Hospital Esperança 148,RJ,Boa Vista,Hospital Especializado,418,75.6,6,50,96,7799,64.19,227163.71,213412.2,4.46,Estadual,1.3,24/09/2024
b808479b,Hospital Vida 388,RJ,Curitiba,Hospital Geral,222,48.7,12,25,40,8286,159.37,730642.5,29626.85,1.05,Municipal,1.1,19/10/2024
9235669e,Hospital Esperança 173,RJ,Fortaleza,UPA,48,24.3,54,7,60,744,58.95,305178.09,477370.47,14.7,Municipal,2.7,12/03/2025
42be0222,Hospital Bem Estar 355,RJ,Maceió,Posto de Saúde,224,71.6,75,45,27,5512,72.82,335072.12,268135.02,13.47,Municipal,3.8,28/03/2025
ed5106de,Hospital Bem Estar 735,RJ,Cuiabá,Unidade Mista,378,58.6,75,75,63,3491,46.68,677628.22,37849.97,11.83,Municipal,3.3,18/04/2024
b626c05f,Hospital Bem Estar 722,RJ,Palmas,Hospital Especializado,310,44.9,76,11,23,6074,152.71,276483.74,69002.39,13.01,Municipal,4.7,10/05/2024
3eb59ae1,Hospital Esperança 754,RJ,Natal,Hospital Geral,413,76.9,14,10,6,6350,129.94,437054.66,310578.35,3.77,Federal,2.5,31/01/2025
89e5a993,Hospital Saúde 743,RJ,Vitória,UPA,143,87.2,23,89,55,9390,69.52,810198.01,570784.21,14.55,Federal,3.6,04/12/2024
468f6aec,Hospital Esperança 344,RJ,Maceió,Posto de Saúde,352,62.7,85,55,136,7299,106.11,769808.78,764961.08,8.75,Federal,2.0,10/09/2024
2fdd497e,Hospital Esperança 30,RJ,Belo Horizonte,Unidade Mista,247,46.4,104,41,136,942,169.14,363327.88,86901.55,2.74,Federal,2.3,18/07/2024
b2ab6002,Hospital Bem Estar 108,RJ,Manaus,Hospital Especializado,400,48.2,113,18,116,998,143.24,751704.25,113131.54,7.31,Federal,3.1,23/11/2024
60e3067f,Hospital Saúde 573,RJ,Aracaju,Hospital Geral,282,99.3,132,92,94,2644,92.59,98128.06,753425.87,13.16,Estadual,2.9,14/05/2024
d13b096f,Hospital Esperança 503,RJ,Curitiba,UPA,397,74.0,148,21,13,8386,156.22,190508.55,730126.13,4.87,Estadual,1.5,05/11/2024
80dbcae9,Hospital Bem Estar 788,RJ,Curitiba,Posto de Saúde,361,51.7,87,18,33,8586,155.91,440984.39,394531.39,4.36,Estadual,1.7,13/02/2025
d08ec658,Hospital Bem Estar 405,RJ,Recife,Unidade Mista,458,62.3,56,66,85,4819,159.56,994096.0,429901.53,4.02,Estadual,3.3,03/02/2025
44387075,Hospital Saúde 629,RJ,Campo Grande,Hospital Especializado,350,21.1,125,50,90,7092,164.12,768012.65,811468.22,11.83,Estadual,3.4,09/07/2024
db0c8c36,Hospital Saúde 372,RJ,Rio de Janeiro,Hospital Geral,146,26.0,1,30,39,6861,122.52,572711.57,419872.04,12.66,Municipal,1.1,22/12/2024
070a003c,Hospital Vida 536,RJ,Porto Velho,UPA,306,49.5,60,35,51,4453,71.02,328211.31,809587.2,2.43,Municipal,3.0,13/04/2024
0583ac77,Hospital Esperança 604,RJ,Salvador,Posto de Saúde,363,93.8,139,23,12,6367,179.72,148159.75,898627.64,5.04,Municipal,2.1,05/09/2024
ef0fe6ba,Hospital Vida 590,RJ,João Pessoa,Unidade Mista,159,20.9,115,46,23,5310,50.59,727110.87,874602.6,5.59,Municipal,1.3,22/09/2024
88aeb601,Hospital Bem Estar 412,RJ,Porto Velho,Hospital Especializado,204,41.4,38,59,44,2028,152.31,317623.89,611267.27,0.9,Municipal,3.6,03/05/2024
1ebc9768,Hospital Vida 8,RJ,Cuiabá,Hospital Geral,212,68.8,53,80,113,2139,126.53,897472.18,445659.36,2.32,Federal,4.0,28/06/2024
83e99ef7,Hospital Bem Estar 375,RJ,Porto Alegre,UPA,109,68.3,115,44,42,1025,89.81,336670.54,142910.76,0.65,Federal,3.8,14/08/2024
e0e455b5,Hospital Bem Estar 345,RJ,Recife,Posto de Saúde,285,85.9,76,54,95,1042,175.8,91632.86,770308.22,8.51,Federal,3.2,20/04/2024
ad58c1b5,Hospital Bem Estar 100,RJ,Florianópolis,Unidade Mista,112,24.6,16,21,18,1992,55.49,440330.24,206308.61,5.24,Federal,4.9,06/10/2024
2ed01363,Hospital Vida 895,RJ,Maceió,Hospital Especializado,384,55.1,124,87,139,5119,50.56,209103.26,757037.44,13.38,Federal,4.1,06/08/2024
e7e73c16,Hospital Saúde 700,RJ,Maceió,Hospital Geral,495,57.0,77,69,27,906,75.92,445002.81,304937.07,4.49,Estadual,3.4,06/10/2024
0378f0b6,Hospital Saúde 304,RJ,Fortaleza,UPA,21,42.1,85,61,21,2543,59.65,615294.79,527549.6,3.46,Estadual,2.3,05/05/2024
8879af32,Hospital Saúde 67,RJ,São Luís,Posto de Saúde,383,27.8,106,36,105,686,140.24,318230.27,273734.88,14.27,Estadual,4.9,29/11/2024
e611993d,Hospital Saúde 117,RJ,São Paulo,Unidade Mista,151,80.1,1,93,142,9768,109.67,673670.88,544716.07,8.5,Estadual,3.3,10/11/2024
7480bbbf,Hospital Vida 954,RJ,Teresina,Hospital Especializado,231,28.2,32,78,75,3787,75.28,728683.41,353587.18,13.36,Estadual,3.2,13/07/2024
3c9d64fd,Hospital Bem Estar 547,RJ,Goiânia,Hospital Geral,171,24.4,11,77,34,5737,119.1,123709.21,667296.91,11.74,Municipal,2.3,17/09/2024
184641c3,Hospital Esperança 712,RJ,Fortaleza,UPA,153,33.8,48,100,6,9074,128.04,667978.38,570491.73,2.2,Municipal,2.4,09/01/2025
43873b63,Hospital Vida 865,RJ,Natal,Posto de Saúde,219,32.3,71,39,106,8767,34.89,827267.66,184914.49,0.42,Municipal,4.2,25/05/2024
1beeb9cd,Hospital Esperança 581,RJ,Rio Branco,Unidade Mista,426,60.2,146,18,118,3479,84.12,647439.47,378917.28,12.16,Municipal,4.2,02/02/2025
81322b1c,Hospital Vida 587,RJ,Belo Horizonte,Hospital Especializado,63,71.7,41,93,6,4440,40.24,966968.45,197850.89,14.46,Municipal,3.3,24/11/2024
e6f4294d,Hospital Bem Estar 472,RJ,Recife,Hospital Geral,365,82.0,146,8,35,2153,133.21,381566.9,452565.31,4.97,Federal,2.9,27/01/2025
02ed61c5,Hospital Vida 524,RJ,João Pessoa,UPA,183,56.2,37,87,115,2168,175.03,465549.3,352318.34,5.55,Federal,3.2,14/05/2024
e61681d3,Hospital Saúde 80,RJ,Recife,Posto de Saúde,108,23.5,146,50,85,5006,140.07,505078.56,307890.35,8.27,Federal,4.2,06/12/2024
64cb0a21,Hospital Saúde 537,RJ,Vitória,Unidade Mista,471,48.4,70,5,79,9240,98.01,793975.43,564869.72,2.81,Federal,1.8,18/10/2024
36299b8d,Hospital Vida 397,RJ,Boa Vista,Hospital Especializado,258,86.1,124,53,86,7852,173.13,972070.78,356110.56,7.33,Federal,4.4,03/08/2024
50aedc61,Hospital Bem Estar 987,RJ,Aracaju,Hospital Geral,465,74.1,38,30,6,7796,178.93,901376.45,649896.77,7.0,Estadual,4.7,09/11/2024
370bec67,Hospital Esperança 646,RJ,Recife,UPA,304,25.7,63,94,106,2561,73.15,111092.31,686342.49,2.05,Estadual,1.3,08/09/2024
b2b9e546,Hospital Esperança 213,RJ,Campo Grande,Posto de Saúde,471,58.1,98,31,60,6210,63.64,234138.26,778706.73,9.07,Estadual,1.6,03/02/2025
8f1579c6,Hospital Vida 127,RJ,Aracaju,Unidade Mista,287,27.8,116,8,150,8128,62.63,532666.45,489136.04,7.16,Estadual,3.0,20/01/2025
79d10c62,Hospital Bem Estar 277,RJ,Goiânia,Hospital Especializado,135,66.2,117,70,96,5141,71.89,526077.35,143620.45,8.46,Estadual,4.7,16/03/2025
ed9dfa51,Hospital Esperança 194,RJ,Recife,Hospital Geral,492,62.7,117,80,127,1513,115.88,340863.83,421685.73,5.22,Municipal,3.6,04/08/2024
